"Date","Price","Open","High","Low","Vol.","Change %"
"21/01/2020","3.024","2.946","3.044","2.886","1.11M","3.49%"
"20/01/2020","2.922","2.940","2.991","2.871","640.80K","-0.61%"
"17/01/2020","2.940","2.937","2.970","2.868","615.88K","0.93%"
"16/01/2020","2.913","2.830","3.065","2.830","2.39M","3.26%"
"15/01/2020","2.821","2.815","2.836","2.767","513.67K","0.21%"
"14/01/2020","2.815","2.842","2.892","2.806","1.99M","-0.53%"
"13/01/2020","2.830","2.812","2.856","2.755","1.01M","0.86%"
"10/01/2020","2.806","2.833","2.862","2.764","858.17K","-1.44%"
"09/01/2020","2.847","2.800","2.916","2.767","2.92M","5.76%"
"08/01/2020","2.692","2.656","2.797","2.567","1.28M","-1.54%"
"07/01/2020","2.734","2.809","2.842","2.731","1.63M","-2.04%"
"06/01/2020","2.791","2.779","2.949","2.642","4.74M","0.43%"
"03/01/2020","2.779","2.510","2.886","2.501","13.86M","12.46%"
"02/01/2020","2.471","2.254","2.522","2.248","4.00M","9.92%"
"31/12/2019","2.248","2.221","2.251","2.203","611.90K","1.63%"
"30/12/2019","2.212","2.209","2.227","2.194","580.38K","0.82%"
"27/12/2019","2.194","2.224","2.233","2.155","912.45K","-0.68%"
"26/12/2019","2.209","2.167","2.236","2.167","1.78M","2.08%"
"25/12/2019","2.164","2.083","2.182","2.071","1.37M","4.49%"
"24/12/2019","2.071","2.018","2.104","2.003","1.58M","3.24%"
"23/12/2019","2.006","2.030","2.051","1.991","749.43K","-0.30%"
"20/12/2019","2.012","2.015","2.104","2.006","2.08M","0.30%"
"19/12/2019","2.006","1.985","2.027","1.985","674.23K","1.06%"
"18/12/2019","1.985","2.030","2.033","1.916","533.18K","-2.79%"
"17/12/2019","2.042","2.074","2.104","2.027","1.46M","-1.54%"
"16/12/2019","2.074","1.979","2.083","1.979","1.56M","3.86%"
"13/12/2019","1.997","2.036","2.057","1.979","1.63M","-1.63%"
"12/12/2019","2.030","2.027","2.101","1.991","2.02M","1.05%"
"11/12/2019","2.009","2.104","2.107","1.967","2.84M","-4.38%"
"10/12/2019","2.101","2.060","2.376","2.045","10.84M","2.14%"
"09/12/2019","2.057","2.104","2.104","2.048","734.08K","-1.53%"
"06/12/2019","2.089","2.125","2.125","2.048","844.98K","-1.14%"
"05/12/2019","2.113","2.104","2.128","2.086","1.48M","1.29%"
"04/12/2019","2.086","2.033","2.116","2.021","3.10M","2.76%"
"03/12/2019","2.030","2.015","2.065","1.985","1.67M","0.00%"
"02/12/2019","2.030","2.009","2.030","1.940","678.56K","3.20%"
"29/11/2019","1.967","2.030","2.030","1.910","1.34M","-2.38%"
"28/11/2019","2.015","1.880","2.033","1.848","5.79M","8.86%"
"27/11/2019","1.851","1.848","1.886","1.800","959.52K","0.33%"
"26/11/2019","1.845","1.889","1.889","1.836","407.85K","-1.55%"
"25/11/2019","1.874","1.889","1.889","1.833","617.50K","0.75%"
"22/11/2019","1.860","1.892","1.892","1.839","468.37K","-1.06%"
"21/11/2019","1.880","1.898","1.898","1.713","792.62K","0.00%"
"20/11/2019","1.880","1.863","1.880","1.815","881.90K","1.57%"
"19/11/2019","1.851","1.773","1.860","1.752","1.91M","4.58%"
"18/11/2019","1.770","1.746","1.818","1.716","1.14M","2.43%"
"15/11/2019","1.728","1.758","1.770","1.728","448.09K","-1.03%"
"14/11/2019","1.746","1.776","1.785","1.743","541.97K","-0.85%"
"13/11/2019","1.761","1.785","1.791","1.758","432.15K","-1.34%"
"12/11/2019","1.785","1.803","1.803","1.755","524.87K","0.34%"
"11/11/2019","1.779","1.758","1.821","1.737","1.58M","0.85%"
"08/11/2019","1.764","1.734","1.764","1.719","643.93K","3.70%"
"07/11/2019","1.701","1.666","1.731","1.642","1.19M","2.84%"
"06/11/2019","1.654","1.639","1.668","1.615","1.66M","2.61%"
"05/11/2019","1.612","1.618","1.618","1.549","351.04K","-0.37%"
"04/11/2019","1.618","1.612","1.627","1.466","847.21K","0.37%"
"01/11/2019","1.612","1.657","1.657","1.555","602.36K","-1.10%"
"31/10/2019","1.630","1.671","1.674","1.597","1.02M","-1.45%"
"30/10/2019","1.654","1.603","1.657","1.567","1.34M","2.41%"
"28/10/2019","1.615","1.576","1.627","1.531","738.70K","2.47%"
"25/10/2019","1.576","1.498","1.582","1.466","4.08M","5.42%"
"24/10/2019","1.495","1.519","1.528","1.469","923.16K","-1.39%"
"23/10/2019","1.516","1.483","1.528","1.483","1.55M","2.43%"
"22/10/2019","1.480","1.480","1.486","1.448","1.14M","0.20%"
"21/10/2019","1.477","1.415","1.519","1.403","4.03M","5.27%"
"18/10/2019","1.403","1.343","1.403","1.322","1.17M","6.85%"
"17/10/2019","1.313","1.254","1.313","1.233","1.01M","6.49%"
"16/10/2019","1.233","1.242","1.245","1.215","324.87K","-1.67%"
"15/10/2019","1.254","1.248","1.292","1.230","634.68K","2.45%"
"14/10/2019","1.224","1.316","1.316","1.203","520.74K","-7.41%"
"11/10/2019","1.322","1.328","1.331","1.292","602.80K","0.46%"
"10/10/2019","1.316","1.373","1.373","1.295","552.03K","-4.15%"
"09/10/2019","1.373","1.436","1.436","1.364","528.45K","-3.99%"
"08/10/2019","1.430","1.430","1.433","1.349","1.04M","-0.63%"
"07/10/2019","1.439","1.424","1.460","1.424","662.46K","0.42%"
"04/10/2019","1.433","1.412","1.460","1.412","1.42M","1.49%"
"03/10/2019","1.412","1.397","1.433","1.376","1.33M","1.73%"
"02/10/2019","1.388","1.343","1.445","1.334","4.18M","4.05%"
"01/10/2019","1.334","1.343","1.361","1.325","603.01K","-0.89%"
"30/09/2019","1.346","1.340","1.355","1.340","335.30K","0.90%"
"27/09/2019","1.334","1.325","1.337","1.322","375.58K","0.68%"
"26/09/2019","1.325","1.316","1.340","1.313","690.90K","0.68%"
"25/09/2019","1.316","1.313","1.334","1.298","877.37K","0.69%"
"24/09/2019","1.307","1.275","1.316","1.266","1.06M","3.48%"
"23/09/2019","1.263","1.283","1.283","1.263","428.95K","-1.10%"
"20/09/2019","1.277","1.266","1.304","1.263","878.82K","1.59%"
"19/09/2019","1.257","1.319","1.325","1.257","1.17M","-4.27%"
"18/09/2019","1.313","1.266","1.319","1.260","1.50M","4.46%"
"17/09/2019","1.257","1.230","1.260","1.221","1.49M","2.70%"
"16/09/2019","1.224","1.191","1.230","1.191","1.11M","2.00%"
"13/09/2019","1.200","1.209","1.209","1.191","607.59K","0.00%"
"12/09/2019","1.200","1.203","1.218","1.191","1.31M","0.00%"
"11/09/2019","1.200","1.197","1.206","1.182","574.64K","0.25%"
"10/09/2019","1.197","1.158","1.215","1.155","1.77M","3.91%"
"09/09/2019","1.152","1.128","1.158","1.128","1.03M","2.67%"
"06/09/2019","1.122","1.143","1.155","1.122","528.73K","-1.84%"
"05/09/2019","1.143","1.146","1.170","1.143","705.79K","-0.26%"
"04/09/2019","1.146","1.128","1.164","1.125","1.34M","2.14%"
"03/09/2019","1.122","1.134","1.134","1.107","595.17K","0.00%"
"02/09/2019","1.122","1.101","1.134","1.101","829.59K","2.19%"
"29/08/2019","1.098","1.075","1.116","1.063","1.24M","2.14%"
"28/08/2019","1.075","1.066","1.086","1.060","862.82K","0.84%"
"27/08/2019","1.066","1.057","1.075","1.054","679.24K","0.85%"
"26/08/2019","1.057","1.033","1.066","1.033","828.98K","0.86%"
"23/08/2019","1.048","1.036","1.051","1.027","1.09M","1.75%"
"22/08/2019","1.030","1.039","1.042","1.018","753.40K","-0.87%"
"21/08/2019","1.039","1.045","1.051","1.024","1.05M","-0.29%"
"20/08/2019","1.042","1.039","1.057","1.030","849.73K","0.58%"
"19/08/2019","1.036","1.051","1.060","1.030","714.86K","-0.29%"
"16/08/2019","1.039","1.069","1.069","1.033","516.58K","-1.70%"
"15/08/2019","1.057","1.125","1.125","1.051","1.38M","-6.04%"
"09/08/2019","1.125","1.116","1.128","1.101","482.62K","0.81%"
"08/08/2019","1.116","1.119","1.125","1.107","714.46K","0.81%"
"07/08/2019","1.107","1.149","1.170","1.104","1.92M","-2.38%"
"06/08/2019","1.134","1.131","1.137","1.113","655.97K","0.80%"
"05/08/2019","1.125","1.131","1.155","1.122","917.94K","-0.27%"
"02/08/2019","1.128","1.194","1.197","1.128","4.77M","-5.05%"
"01/08/2019","1.188","1.194","1.197","1.170","441.91K","0.25%"
"31/07/2019","1.185","1.200","1.206","1.173","415.68K","-0.50%"
"30/07/2019","1.191","1.188","1.215","1.185","1.30M","0.25%"
"29/07/2019","1.188","1.200","1.215","1.161","1.02M","-0.50%"
"26/07/2019","1.194","1.194","1.209","1.179","525.19K","0.51%"
"25/07/2019","1.188","1.143","1.188","1.134","1.34M","4.21%"
"24/07/2019","1.140","1.146","1.146","1.122","303.52K","0.00%"
"23/07/2019","1.140","1.152","1.152","1.140","269.79K","0.00%"
"22/07/2019","1.140","1.164","1.173","1.140","796.58K","-1.30%"
"19/07/2019","1.155","1.128","1.158","1.119","1.96M","3.22%"
"18/07/2019","1.119","1.116","1.125","1.098","773.27K","0.81%"
"17/07/2019","1.110","1.095","1.131","1.095","1.38M","1.37%"
"16/07/2019","1.095","1.089","1.101","1.078","438.93K","-0.27%"
"12/07/2019","1.098","1.131","1.134","1.066","801.68K","-2.92%"
"11/07/2019","1.131","1.122","1.134","1.104","1.32M","1.07%"
"10/07/2019","1.119","1.098","1.119","1.078","792.49K","2.47%"
"09/07/2019","1.092","1.092","1.137","1.092","2.09M","0.28%"
"08/07/2019","1.089","1.104","1.116","1.086","1.07M","-2.42%"
"05/07/2019","1.116","1.069","1.125","1.069","2.10M","4.69%"
"04/07/2019","1.066","1.080","1.080","1.057","348.11K","-0.84%"
"03/07/2019","1.075","1.072","1.089","1.057","902.86K","0.84%"
"02/07/2019","1.066","1.054","1.083","1.051","1.56M","1.43%"
"01/07/2019","1.051","1.039","1.060","1.024","794.78K","2.94%"
"28/06/2019","1.021","1.045","1.045","1.012","467.62K","-1.73%"
